"Observation_ID","Observation_Label","User_Pedon_ID","Latitude","Longitude","State","County","ocean","lake","pedon_id","distance","obs_date","siteiid","peiid","ecositeid","drainagecl","taxonname","taxclname","taxsubgrp","bedrckdepth","flodfreqcl","landform_string","sand050","sand150","pH50","p_wet","p_moist","p_dry","p_mucky","p_sandy","p_rock","p_coastal","p_flood","p_salty","p_dysic","p_euic"
"GRR.GJS.2023.3","20230502.003","",44.185603,-84.374444,"Michigan","Roscommon County",839439.889477413,46955.1974571002,"A98MI143004",4378.11186403692,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.30","2023OH051002","",41.551022,-84.363133,"Ohio","Fulton County",690169.750638174,75841.423312003,"2023OH051002",6.08393405971939,2023-06-14,1753922,"1647694","F099XY007MI","somewhat poorly","DEL REY","Fine, illitic, mesic Aeric Epiaqualfs","aeric epiaqualfs",500,NA,NA,17.1186440677966,14.6666666666667,6.89830502817186,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.31","2023OH051003","",41.552412,-84.352232,"Ohio","Fulton County",689419.746337076,74923.6350942309,"2023OH051003",0,2023-06-14,1753923,"1647695","F099XY013MI","poorly","LENAWEE","Fine, mesic Typic Epiaquepts","typic epiaquepts",500,NA,"lake plain",9.30526315789474,9.19,6.66526313580965,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.32","20230731.001","",41.066335,-87.665275,"Illinois","Kankakee County",932350.052351776,67272.7580142926,"S2023IL091001B",25.5863666355191,2023-06-08,1793697,"1658011","R098XB034IN","poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","interdune",82,82,6.17894719776354,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2023.33","20230801.001","",41.564048,-86.491818,"Indiana","Saint Joseph County",854672.091395826,34097.1908017778,"S2023IN141003A",42.0874745469168,2023-06-06,1793693,"1658007","R098XB034IN","poorly","Maumee","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","drainageway",0,2.05970149253731,6.20283030114084,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.34","20230831.001","",42.924555,-86.000587,"Michigan","Ottawa County",881296.872147125,17549.2619087254,"2008MI139T02102",121.794495437686,2008-05-07,305284,"305120",NA,"poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"lake plain",0,0,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.35","2023NJ005200","",39.702903,-74.390281,"New Jersey","Burlington County",14376.6070338506,443872.638645459,"2023NJ005200",10.2256652831771,2023-08-09,1549959,"1434193","F153DY160NJ","well","Woodmansie","Coarse-loamy, siliceous, semiactive, mesic Typic Hapludults","typic hapludults",500,"none","low hill",87.9615384615385,63.8166666666667,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2023.36","2023NJ029204","",39.841885,-74.410711,"New Jersey","Ocean County",20499.7338060276,429438.73157308,"2023NJ029204",8.3573800986398,2023-08-09,1549960,"1434194","F153DY160NJ","well","Aura","Coarse-loamy, siliceous, semiactive, mesic Typic Fragiudults","typic fragiudults",500,"none","flat",64.3225806451613,73.3015873015873,NA,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2023.37","20230831.002","",42.924382,-86.001278,"Michigan","Ottawa County",881336.075254352,17491.8757675565,"2008MI139T02102",193.36542383005,2008-05-07,305284,"305120",NA,"poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"lake plain",0,0,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.38","20230831.003","",42.926221,-86.000719,"Michigan","Ottawa County",881398.870987762,17548.9565152035,"2008MI139T02102",164.022247768786,2008-05-07,305284,"305120",NA,"poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"lake plain",0,0,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.39","20230831.004","",42.925006,-85.997212,"Michigan","Ottawa County",881083.513651882,17827.0850909274,"2008MI139T02102",248.981807148015,2008-05-07,305284,"305120",NA,"poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"lake plain",0,0,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.4","20230502.004","",44.185093,-84.369717,"Michigan","Roscommon County",839371.030561112,46604.7409109585,"A98MI143004",4824.44413450525,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.40","20230831.005","",42.926425,-85.997025,"Michigan","Ottawa County",881149.269865006,17851.2356579936,"2008MI139T02102",302.073474469408,2008-05-07,305284,"305120",NA,"poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"lake plain",0,0,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.41","20230831.006","",42.926091,-85.998696,"Michigan","Ottawa County",881248.722472051,17712.9453987663,"2008MI139T02102",139.79263342721,2008-05-07,305284,"305120",NA,"poorly","Granby","Sandy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,NA,"lake plain",0,0,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2023.42","20230725.001","",44.22813,-85.76278,"Michigan","Wexford County",876591.108898532,42324.2110550243,"2022MI165026",369.247128842719,2022-08-19,1583751,"1469468","F094AA010MI","poorly","Wakeley","Sandy over loamy, mixed, semiactive, nonacid, frigid Aeric Epiaquents","aeric epiaquents",500,"none","terrace",62.5423728813559,50.0933333333333,NA,1,0,0,0,0,0,0,0,0,0,0
"GRR.GJS.2023.43","20230725.002","",44.230275,-85.763183,"Michigan","Wexford County",876388.616401288,42219.5177157628,"2022MI165026",459.224420706132,2022-08-19,1583751,"1469468","F094AA010MI","poorly","Wakeley","Sandy over loamy, mixed, semiactive, nonacid, frigid Aeric Epiaquents","aeric epiaquents",500,"none","terrace",62.5423728813559,50.0933333333333,NA,1,0,0,0,0,0,0,0,0,0,0
"GRR.GJS.2023.44","20231002.001","",42.710104,-85.639909,"Michigan","Allegan County",843848.909906381,46578.9417374376,"1979MI005012",3586.93289558451,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.45","20231002.002","",42.71,-85.640996,"Michigan","Allegan County",843920.338564953,46490.3173675728,"1979MI005012",3699.89016482635,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.46","20231002.003","",42.70984,-85.640799,"Michigan","Allegan County",843897.492059945,46506.9895577297,"1979MI005012",3680.23049940851,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.47","20231002.004","",42.709028,-85.640956,"Michigan","Allegan County",843863.69392629,46496.909559049,"1979MI005012",3701.4962999756,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.48","20231002.005","",42.708708,-85.642207,"Michigan","Allegan County",843934.827938232,46395.5954798895,"1979MI005012",3833.29472132282,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.49","20231002.006","",42.708633,-85.643531,"Michigan","Allegan County",844024.711847175,46287.4690465051,"1979MI005012",3970.68982197283,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.5","20230502.005","",44.187246,-84.369551,"Michigan","Roscommon County",839140.370160913,46721.1764674682,"A98MI143004",4914.40537760508,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.50","20231002.007","",42.703182,-85.640315,"Michigan","Allegan County",843494.770837719,46569.3412637942,"1979MI005012",3736.81490819152,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.51","20231002.008","",42.703609,-85.641152,"Michigan","Allegan County",843577.845974687,46499.3612382766,"1979MI005012",3810.10552603287,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.52","20231002.009","",42.704043,-85.642441,"Michigan","Allegan County",843693.421341837,46392.3549080653,"1979MI005012",3930.18733047774,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.53","20231002.010","",42.703586,-85.643,"Michigan","Allegan County",843707.875078395,46348.1506250972,"1979MI005012",3997.46141630562,1979-09-20,328701,"328593",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,"none","moraine",17.2131147540984,27.6,5.64098347210493,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.54","20230816.001","",43.182073,-85.810528,"Michigan","Ottawa County",882854.796471047,33336.5342432776,"2016MI139003",1893.77580598556,2016-09-28,1213530,"1178536",NA,"well","Isabella","Fine-loamy, mixed, active, mesic Typic Haplorthods","typic haplorthods",500,NA,"moraine",29.1864406779661,38.4140127388535,5.33750015497208,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2023.55","20230816.002","",43.179418,-85.812025,"Michigan","Ottawa County",882800.183032241,33311.6526959787,"2016MI139003",1833.65977208193,2016-09-28,1213530,"1178536",NA,"well","Isabella","Fine-loamy, mixed, active, mesic Typic Haplorthods","typic haplorthods",500,NA,"moraine",29.1864406779661,38.4140127388535,5.33750015497208,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2023.56","20230816.003","",43.179829,-85.814141,"Michigan","Ottawa County",882970.005440481,33134.014689208,"2016MI139003",2043.73447470881,2016-09-28,1213530,"1178536",NA,"well","Isabella","Fine-loamy, mixed, active, mesic Typic Haplorthods","typic haplorthods",500,NA,"moraine",29.1864406779661,38.4140127388535,5.33750015497208,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2023.57","20230816.004","",43.1797,-85.810991,"Michigan","Ottawa County",882745.836416997,33381.7353106457,"2016MI139003",1763.03217343375,2016-09-28,1213530,"1178536",NA,"well","Isabella","Fine-loamy, mixed, active, mesic Typic Haplorthods","typic haplorthods",500,NA,"moraine",29.1864406779661,38.4140127388535,5.33750015497208,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2023.6","20230502.006","",44.186071,-84.371345,"Michigan","Roscommon County",839310.375034928,46772.7625169718,"A98MI143004",4697.21954516483,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.7","20230503.001","",44.185783,-84.387708,"Michigan","Roscommon County",839765.358001279,47868.8870200086,"A98MI143004",3128.42304831861,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.8","20230503.002","",44.184936,-84.387232,"Michigan","Roscommon County",839841.991608891,47787.5431595189,"A98MI143004",3129.80360478922,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2023.9","20230503.003","",44.18386,-84.38775,"Michigan","Roscommon County",839968.535645811,47761.1938898348,"A98MI143004",3030.84930964801,1998-09-16,381098,"381193",NA,"well","Curtisville","Fine, mixed, semiactive, frigid Haplic Glossudalfs","haplic glossudalfs",500,"none","ground moraine",19.4782608695652,25.9133333333333,5.70289842633234,0,0,1,0,0,0,0,0,0,0,1
"GRR.NJL.2023.1","2023510.001","",42.979501,-85.831609,"Michigan","Ottawa County",872516.267220155,31901.5653291497,"2012MI139003",537.951797525101,2012-04-16,1491710,"1374223","F097XA027MI","moderately well","Abscota","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,NA,"flood plain",85.3333333333333,54.9333333333333,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.NJL.2023.10","20230711.002","",43.951521,-86.131602,"Michigan","Mason County",916999.384176068,23225.8391519707,"1990MI105207",1987.45270369308,1990-09-24,1114736,"1106753",NA,"excessively","Grattan","Sandy, mixed, mesic Entic Haplorthods","entic haplorthods",500,NA,"outwash plain",92,92,5.37575763644594,0,0,1,0,1,0,0,0,0,1,0
"GRR.NJL.2023.11","20230712.001","",44.245651,-85.614539,"Michigan","Wexford County",869875.082419682,53241.7956894846,"2022MI165004",3803.71100767474,2022-05-25,1738187,"1617300","F094AA006MI","somewhat excessively","Lindquist","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","outwash plain",90.5161290322581,88.4587155963303,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.NJL.2023.12","20230712.002","",44.246931,-85.610494,"Michigan","Wexford County",869612.037769822,53525.5073971731,"2022MI165004",3725.43936384525,2022-05-25,1738187,"1617300","F094AA006MI","somewhat excessively","Lindquist","Sandy, mixed, frigid Lamellic Haplorthods","lamellic haplorthods",500,"none","outwash plain",90.5161290322581,88.4587155963303,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.NJL.2023.13","20230713.001","",44.27939,-85.936498,"Michigan","Manistee County",877395.538608056,27388.0765674336,"S1996MI101005",1622.48932725674,1996-07-15,102705,"102688",NA,"somewhat excessively","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","glacial drainage channel",92,54.5866666666667,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.NJL.2023.14","20230713.002","",44.27977,-85.934312,"Michigan","Manistee County",877281.513762371,27544.4940618191,"S1996MI101005",1508.73549996139,1996-07-15,102705,"102688",NA,"somewhat excessively","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","glacial drainage channel",92,54.5866666666667,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.NJL.2023.15","20230803.001","",43.147453,-85.236487,"Michigan","Montcalm County",841586.250227431,79649.4595720954,"F2010MI117F034",1139.23632196393,2010-08-27,416755,"415059",NA,"excessively","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","moraine",92,94.3613323974609,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.NJL.2023.16","20230803.002","",43.147609,-85.234762,"Michigan","Montcalm County",841470.408162342,79784.3308669143,"F2010MI117F034",966.309518554257,2010-08-27,416755,"415059",NA,"excessively","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","moraine",92,94.3613323974609,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.NJL.2023.17","20230803.003","",43.140615,-85.233082,"Michigan","Montcalm County",840986.03702762,80061.7022268791,"F2010MI117F034",1351.19831697915,2010-08-27,416755,"415059",NA,"excessively","Plainfield","Mixed, mesic Typic Udipsamments","typic udipsamments",500,"none","moraine",92,94.3613323974609,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.NJL.2023.18","20230803.004","",43.190863,-85.270633,"Michigan","Montcalm County",846301.712003655,76169.9148112654,"S1980MI081002",2175.84650950062,2013-02-27,828649,"568020",NA,"moderately well","Okee","Coarse-loamy, mixed, active, mesic Aquic Glossudalfs","aquic glossudalfs",500,NA,"outwash plain",92,48.6436781609195,4.69999980926514,0,1,0,0,1,0,0,0,0,1,0
"GRR.NJL.2023.19","20230803.005","",43.192486,-85.269621,"Michigan","Montcalm County",846314.097616099,76229.2859407902,"S1980MI081002",1972.80159950246,2013-02-27,828649,"568020",NA,"moderately well","Okee","Coarse-loamy, mixed, active, mesic Aquic Glossudalfs","aquic glossudalfs",500,NA,"outwash plain",92,48.6436781609195,4.69999980926514,0,1,0,0,1,0,0,0,0,1,0
"GRR.NJL.2023.2","2023510.002","",42.978984,-85.835982,"Michigan","Ottawa County",872792.572338975,31540.8203028083,"2012MI139003",120.108181650881,2012-04-16,1491710,"1374223","F097XA027MI","moderately well","Abscota","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,NA,"flood plain",85.3333333333333,54.9333333333333,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.NJL.2023.3","2023511.001","",42.533021,-86.049591,"Michigan","Allegan County",863918.543440389,15649.6786996914,"2013MI005400",236.294202321705,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.NJL.2023.4","2023523.001","",43.176228,-85.858523,"Michigan","Ottawa County",885810.873234844,29870.5860946319,"2023MI139001",168.584836971143,2023-05-23,1776809,"1654122","F097XA023MI","poorly","Tonkey","Coarse-loamy, mixed, mesic Mollic Endoaquepts","mollic endoaquepts",500,"none","ground moraine",50.1176470588235,47.6733333333333,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.NJL.2023.5","2023523.002","",43.084436,-85.868926,"Michigan","Ottawa County",881159.219919526,30614.1382177445,"2023MI139002",15.8636169217768,2023-05-23,1776810,"1654123","F097XA023MI","poorly","Tonkey","Coarse-loamy, mixed, mesic Mollic Endoaquepts","mollic endoaquepts",500,"none","ground moraine",57,47.1866666666667,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.NJL.2023.6","2023531.001","",42.66553,-85.451287,"Michigan","Barry County",827993.600739134,62197.5658322927,"2014MI015001",705.901956575745,2014-04-11,1001324,"977829",NA,"somewhat excessively","Spinks","Sandy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,NA,"outwash terrace",88.9444444444444,42.6933333333333,5.10000005033281,0,0,1,0,1,0,0,0,0,1,0
"GRR.NJL.2023.7","20230710.001","",43.748546,-85.75377,"Michigan","Newaygo County",910585.273554855,54801.9304114122,"1986MI123202",3320.31545203512,1986-12-01,1114696,"1106701",NA,"excessively","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,NA,"moraine",92,52.5026178010471,5.32727283419985,0,0,1,0,1,0,0,0,0,1,0
"GRR.NJL.2023.8","20230710.002","",43.747262,-85.752149,"Michigan","Newaygo County",910400.832732594,54951.2092357813,"1986MI123202",3537.44369167517,1986-12-01,1114696,"1106701",NA,"excessively","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,NA,"moraine",92,52.5026178010471,5.32727283419985,0,0,1,0,1,0,0,0,0,1,0
"GRR.NJL.2023.9","20230711.001","",43.952544,-86.131359,"Michigan","Mason County",916888.420704406,23254.30936309,"1990MI105207",1885.13523231279,1990-09-24,1114736,"1106753",NA,"excessively","Grattan","Sandy, mixed, mesic Entic Haplorthods","entic haplorthods",500,NA,"outwash plain",92,92,5.37575763644594,0,0,1,0,1,0,0,0,0,1,0
"TOL.NB.2023.1","2023NJ029203","",39.8959072,-74.083104,"New Jersey","Ocean County",68.9281174727844,438308.207046429,"2023NJ029203",4.81929720114463,2023-08-08,1549958,"1434192","F153DY090MD","somewhat poorly","Fox Hill","Sandy, siliceous, subactive, nonacid, mesic Haplic Sulfaquents","haplic sulfaquents",500,"none","dune",87.6190476190476,88.32,NA,0,1,0,0,1,0,1,0,0,0,0
